epochs,n_samples,losses/opt1/fit/coeff,losses/opt1/fit/value,losses/opt1/value,metrics/batch_index,metrics/batch_size,images,checkpoint_tune,checkpoint_size,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config/name,config/base_dir,config/db_name,config/sources,config/log_sys_usage,config/_gin__hid__choice,config/_gin__lr__loguniform,config/_gin__pow__uniform,time_since_restore,timesteps_since_restore,iterations_since_restore,perf/cpu_util_percent,perf/ram_util_percent,trial_id,experiment_tag,perf/gpu_util_percent0,perf/vram_util_percent0
49900,341,1.0,0.09090909361839294,0.09090909361839294,0,-1,,,,0.6152997016906738,,False,,,500,233e1ab2be574576abd3c850e666a322,2021-01-20_04-30-29,1611117029,400.95654010772705,45395,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_04_23_42,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.0008724526136226699,1.9918840220842038,400.95654010772705,0,500,,,474f3_00000,"0__gin__hid__choice=3,_gin__lr__loguniform=0.00087245,_gin__pow__uniform=1.9919",,
49900,341,1.0,0.2727295756340027,0.2727295756340027,0,-1,,,,0.6439974308013916,,False,,,500,a705bdc1072740fa9f05f2c0a9d3c774,2021-01-20_04-30-05,1611117005,376.3478305339813,45394,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_04_23_42,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,2,0.0018462568184696283,1.539289860817896,376.3478305339813,0,500,96.3,16.6,474f3_00001,"1__gin__hid__choice=2,_gin__lr__loguniform=0.0018463,_gin__pow__uniform=1.5393",,
49900,341,1.0,4.554235807918694e-11,4.554235807918694e-11,0,-1,,,,0.6354992389678955,,False,,,500,819ba660d5fa448db45f71e66417d37f,2021-01-20_04-31-15,1611117075,446.2380745410919,45396,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_04_23_42,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,4,0.008332093645980844,2.724653027802369,446.2380745410919,0,500,29.8,12.5,474f3_00002,"2__gin__hid__choice=4,_gin__lr__loguniform=0.0083321,_gin__pow__uniform=2.7247",,
49900,341,1.0,0.6041059494018555,0.6041059494018555,0,-1,,,,0.5757367610931396,,False,,,500,1725ee8c15d5457fab41ba752e90b5c2,2021-01-20_04-30-09,1611117009,380.490345954895,45397,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_04_23_42,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,2,0.003702817883425945,1.432235610613936,380.490345954895,0,500,78.5,15.2,474f3_00003,"3__gin__hid__choice=2,_gin__lr__loguniform=0.0037028,_gin__pow__uniform=1.4322",,
49900,341,1.0,5.822168858138355e-10,5.822168858138355e-10,0,-1,,,,0.7501368522644043,,False,,,500,eba8096c8b9440ff837c9196dd8b63b2,2021-01-20_20-31-56,1611174716,533.1415648460388,354870,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_20_22_56,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.00103370166192094,3.8300843256904624,533.1415648460388,0,500,30.0,73.2,482d8_00000,"0__gin__hid__choice=3,_gin__lr__loguniform=0.0010337,_gin__pow__uniform=3.8301",,
49900,341,1.0,0.12903225421905518,0.12903225421905518,0,-1,,,,0.6803760528564453,,False,,,500,8636186a90934e379f91a7c2cb0fe7d3,2021-01-20_20-31-18,1611174678,494.4134633541107,354871,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_20_22_56,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.002100044016760527,2.2004317000704683,494.4134633541107,0,500,56.8,74.5,482d8_00001,"1__gin__hid__choice=3,_gin__lr__loguniform=0.0021,_gin__pow__uniform=2.2004",,
49900,341,1.0,1.0275124084913045e-09,1.0275124084913045e-09,0,-1,,,,0.6823391914367676,,False,,,500,06beab0cfb144b90843b9fe7397735fb,2021-01-20_20-31-03,1611174663,480.2253336906433,354872,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_20_22_56,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,4,0.0011473551274770106,1.4000009342366255,480.2253336906433,0,500,78.7,75.9,482d8_00002,"2__gin__hid__choice=4,_gin__lr__loguniform=0.0011474,_gin__pow__uniform=1.4",,
49900,341,1.0,,,0,-1,,,,0.5559439659118652,,False,,,500,6d92077a0a3a45929d596e7a46f94bec,2021-01-20_20-29-36,1611174576,392.63185477256775,354869,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_20_22_56,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.00013960441186716734,0.32682931606629906,392.63185477256775,0,500,97.0,77.1,482d8_00003,"3__gin__hid__choice=1,_gin__lr__loguniform=0.0001396,_gin__pow__uniform=0.32683",,
49900,341,1.0,,,0,-1,,,,0.9333970546722412,,False,,,500,4cdf2d851948461aace7c74cc8a122eb,2021-01-20_06-30-12,1611120612,545.7561821937561,32512,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.0005768645188173392,0.9158756080545781,545.7561821937561,0,500,84.3,49.0,4840c_00000,"0__gin__hid__choice=1,_gin__lr__loguniform=0.00057686,_gin__pow__uniform=0.91588",0.0,0.091796875
49900,341,1.0,1.8939781188964844,1.8939781188964844,0,-1,,,,0.3720731735229492,,False,,,500,cbdda78abb0e4eccbe551b2c0d4932e5,2021-01-20_06-30-47,1611120647,581.015899181366,32513,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.00012054222473696703,2.3198107236501158,581.015899181366,0,500,34.0,25.2,4840c_00001,"1__gin__hid__choice=1,_gin__lr__loguniform=0.00012054,_gin__pow__uniform=2.3198",0.0,0.091796875
49900,341,1.0,1.3395412556960196e-09,1.3395412556960196e-09,0,-1,,,,0.36633849143981934,,False,,,500,18009f4e3e47428e8929e819cc51b667,2021-01-20_06-31-10,1611120670,603.9606924057007,32506,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,4,0.0011800500132119812,1.5374341889409227,603.9606924057007,0,500,,,4840c_00002,"2__gin__hid__choice=4,_gin__lr__loguniform=0.0011801,_gin__pow__uniform=1.5374",,
49900,341,1.0,,,0,-1,,,,0.5602996349334717,,False,,,500,8c6333c6c2ab4cd8913167d868322803,2021-01-20_06-30-21,1611120621,554.6313652992249,32515,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.018422076479071122,0.5950581249336925,554.6313652992249,0,500,64.7,35.4,4840c_00003,"3__gin__hid__choice=3,_gin__lr__loguniform=0.018422,_gin__pow__uniform=0.59506",0.0,0.091796875
49900,341,1.0,,,0,-1,,,,1.0498650074005127,,False,,,500,954956b7d94f4d41853ae6c61f034d29,2021-01-20_06-30-10,1611120610,544.2843754291534,32505,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.005949452834327856,0.8804907896119303,544.2843754291534,0,500,85.5,49.0,4840c_00004,"4__gin__hid__choice=1,_gin__lr__loguniform=0.0059495,_gin__pow__uniform=0.88049",0.0,0.091796875
49900,341,1.0,0.02055259607732296,0.02055259607732296,0,-1,,,,0.40665650367736816,,False,,,500,80f1564ca140448ebf1c31f91caa821d,2021-01-20_06-30-44,1611120644,577.7196478843689,32510,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,2,0.0001746995666481425,3.437038773530083,577.7196478843689,0,500,,,4840c_00005,"5__gin__hid__choice=2,_gin__lr__loguniform=0.0001747,_gin__pow__uniform=3.437",,
49900,341,1.0,,,0,-1,,,,1.0953664779663086,,False,,,500,b0950706a21b4299ac140d93cc95a3ab,2021-01-20_06-30-09,1611120609,542.6338775157928,32511,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.0007119218704715975,0.6296699838860085,542.6338775157928,0,500,88.1,49.1,4840c_00006,"6__gin__hid__choice=1,_gin__lr__loguniform=0.00071192,_gin__pow__uniform=0.62967",0.0,0.091796875
49900,341,1.0,1.6580127477645874,1.6580127477645874,0,-1,,,,0.40578436851501465,,False,,,500,5f20768cdbaa4ec382a3756038c56953,2021-01-20_06-30-46,1611120646,580.206072807312,32507,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.0025370060615747293,2.1545517008461545,580.206072807312,0,500,36.7,25.2,4840c_00007,"7__gin__hid__choice=1,_gin__lr__loguniform=0.002537,_gin__pow__uniform=2.1546",0.0,0.091796875
49900,341,1.0,2.073235034942627,2.073235034942627,0,-1,,,,0.70444655418396,,False,,,500,c3f0a5d287be41fcbed51f317d905d47,2021-01-20_06-30-39,1611120639,572.8286354541779,32508,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,2,0.0002903546047555932,1.0553263889208762,572.8286354541779,0,500,56.3,32.1,4840c_00008,"8__gin__hid__choice=2,_gin__lr__loguniform=0.00029035,_gin__pow__uniform=1.0553",0.0,0.091796875
49900,341,1.0,,,0,-1,,,,1.0103976726531982,,False,,,500,91c417e1f5d34627901ce7c49fe4173f,2021-01-20_06-30-10,1611120610,543.9401397705078,32509,sergeivolodin,172.28.242.56,progressbar_search_stop_after_completes,/home/sergei/git/science/causality-disentanglement/results/progressbar_search_stop_after_completes/2021_01_20_05_21_00,causal_sparse,"['/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/home/sergei/git/science/causality-disentanglement/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.020309836150404565,0.9522095639120735,543.9401397705078,0,500,84.5,49.0,4840c_00009,"9__gin__hid__choice=1,_gin__lr__loguniform=0.02031,_gin__pow__uniform=0.95221",0.0,0.091796875
49900,341,1.0,3.715579310892281e-08,3.715579310892281e-08,0,-1,,,,0.6915345191955566,,False,,,500,db9c122875474eee9d4622ca2804900e,2021-01-20_10-36-01,1611138961,424.0918114185333,163985,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_10_28_51,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.00026354002766845123,3.432892224327958,424.0918114185333,0,500,79.3,36.5,49e5d_00000,"0__gin__hid__choice=3,_gin__lr__loguniform=0.00026354,_gin__pow__uniform=3.4329",,
49900,341,1.0,1.5637948713731475e-09,1.5637948713731475e-09,0,-1,,,,0.64900803565979,,False,,,500,22d21d2c84474b2d98c56a4556c97ed6,2021-01-20_10-36-49,1611139009,471.61548948287964,163986,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_10_28_51,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.0020996219273808365,3.353801634781616,471.61548948287964,0,500,29.5,33.9,49e5d_00001,"1__gin__hid__choice=3,_gin__lr__loguniform=0.0020996,_gin__pow__uniform=3.3538",,
49900,341,1.0,1.5044753551483154,1.5044753551483154,0,-1,,,,0.5811343193054199,,False,,,500,f01e50025d9a4877b9007af8e6585078,2021-01-20_10-35-27,1611138927,389.8197817802429,163988,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_10_28_51,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.03520908225399509,2.347039949891842,389.8197817802429,0,500,96.7,37.9,49e5d_00002,"2__gin__hid__choice=1,_gin__lr__loguniform=0.035209,_gin__pow__uniform=2.347",,
49900,341,1.0,1.7533661633706288e-08,1.7533661633706288e-08,0,-1,,,,0.5638163089752197,,False,,,500,1548b904414846049ea4dcde7ce210e8,2021-01-20_10-36-30,1611138990,452.9527509212494,163984,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_10_28_51,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,4,0.013652124070904163,1.5201045611467043,452.9527509212494,0,500,,,49e5d_00003,"3__gin__hid__choice=4,_gin__lr__loguniform=0.013652,_gin__pow__uniform=1.5201",,
49900,341,1.0,2.6862168312072754,2.6862168312072754,0,-1,,,,0.6239743232727051,,False,,,500,e990f3765d684465964e3878fbd67337,2021-01-20_16-34-01,1611160441,428.035706281662,279004,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_16_26_46,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.0013849708437739738,1.076753275601487,428.035706281662,0,500,29.6,56.9,4a1a5_00000,"0__gin__hid__choice=3,_gin__lr__loguniform=0.001385,_gin__pow__uniform=1.0768",,
49900,341,1.0,,,0,-1,,,,0.5732324123382568,,False,,,500,70020e97b32f4103ae67e17512789d88,2021-01-20_16-32-59,1611160379,365.5520932674408,279003,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_16_26_46,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.0002301701442476881,0.5977048896865933,365.5520932674408,0,500,,,4a1a5_00001,"1__gin__hid__choice=1,_gin__lr__loguniform=0.00023017,_gin__pow__uniform=0.5977",,
49900,341,1.0,,,0,-1,,,,0.46921372413635254,,False,,,500,1735f4a34c3145e08498465991ea8719,2021-01-20_16-33-09,1611160389,376.04518032073975,279005,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_16_26_46,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.0016944068136204166,0.21421397779615403,376.04518032073975,0,500,76.6,59.6,4a1a5_00002,"2__gin__hid__choice=3,_gin__lr__loguniform=0.0016944,_gin__pow__uniform=0.21421",,
49900,341,1.0,1.03311288356781,1.03311288356781,0,-1,,,,0.48619532585144043,,False,,,500,a32f2f332e464eb9a26e2ef67a113769,2021-01-20_16-33-31,1611160411,397.8059973716736,279002,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_16_26_46,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,1,0.09726378891997628,3.938036024256686,397.8059973716736,0,500,,,4a1a5_00003,"3__gin__hid__choice=1,_gin__lr__loguniform=0.097264,_gin__pow__uniform=3.938",,
49900,341,1.0,4.5676289139873205e-11,4.5676289139873205e-11,0,-1,,,,0.8067216873168945,,False,,,500,06bf40d40131425eba3c94c7b8af8405,2021-01-20_07-53-03,1611129183,522.1582148075104,111048,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_07_44_14,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.03799887400621814,3.9673195399885532,522.1582148075104,0,500,29.6,23.9,4ac14_00000,"0__gin__hid__choice=3,_gin__lr__loguniform=0.037999,_gin__pow__uniform=3.9673",,
49900,341,1.0,0.1818184107542038,0.1818184107542038,0,-1,,,,0.7000555992126465,,False,,,500,d4114f66e5df46deb572f21d4276ae6b,2021-01-20_07-51-14,1611129074,413.34743547439575,111043,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_07_44_14,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,2,0.0018463284935141089,2.2873631306037465,413.34743547439575,0,500,96.7,27.8,4ac14_00001,"1__gin__hid__choice=2,_gin__lr__loguniform=0.0018463,_gin__pow__uniform=2.2874",,
49900,341,1.0,1.0875701450530073e-09,1.0875701450530073e-09,0,-1,,,,0.9131877422332764,,False,,,500,08b62cb02f1144d29cabcf2187b39a06,2021-01-20_07-52-12,1611129132,471.43178391456604,111044,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_07_44_14,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.0005660051348990436,3.926863476957255,471.43178391456604,0,500,92.6,26.5,4ac14_00002,"2__gin__hid__choice=3,_gin__lr__loguniform=0.00056601,_gin__pow__uniform=3.9269",,
49900,341,1.0,4.1375815967859e-11,4.1375815967859e-11,0,-1,,,,0.6786348819732666,,False,,,500,ccb6c253398c4929ab25938609c501d6,2021-01-20_07-52-45,1611129165,504.54444575309753,111042,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_07_44_14,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.06394052840736024,3.350870634644074,504.54444575309753,0,500,54.9,25.2,4ac14_00003,"3__gin__hid__choice=3,_gin__lr__loguniform=0.063941,_gin__pow__uniform=3.3509",,
49900,341,1.0,2.134897470474243,2.134897470474243,0,-1,,,,0.7603609561920166,,False,,,500,848f29a879d443078cfe141695d125f2,2021-01-20_12-52-22,1611147142,442.4489800930023,208401,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_12_44_53,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,2,0.05485345184023519,1.103256014013897,442.4489800930023,0,500,98.7,46.7,4acab_00000,"0__gin__hid__choice=2,_gin__lr__loguniform=0.054853,_gin__pow__uniform=1.1033",,
49900,341,1.0,0.06451612710952759,0.06451612710952759,0,-1,,,,0.7028746604919434,,False,,,500,cd3b081d0d144080aca1bf2117c145bd,2021-01-20_12-52-24,1611147144,444.3083851337433,208398,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_12_44_53,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.0015224697295617593,1.9679042347719655,444.3083851337433,0,500,96.7,45.3,4acab_00001,"1__gin__hid__choice=3,_gin__lr__loguniform=0.0015225,_gin__pow__uniform=1.9679",,
49900,341,1.0,4.1642321535473314e-11,4.1642321535473314e-11,0,-1,,,,0.7435109615325928,,False,,,500,35803ac0b0c648debea85429440566c0,2021-01-20_12-53-35,1611147215,515.1787993907928,208399,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_12_44_53,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,4,0.008391864674498793,2.827259176373804,515.1787993907928,0,500,56.4,42.6,4acab_00002,"2__gin__hid__choice=4,_gin__lr__loguniform=0.0083919,_gin__pow__uniform=2.8273",,
49900,341,1.0,1.1231671571731567,1.1231671571731567,0,-1,,,,0.8156185150146484,,False,,,500,68a08c3e3f4b4e35968e0d4ab920efa7,2021-01-20_12-53-21,1611147201,501.72436785697937,208400,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_12_44_53,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.060258986643414704,1.6883675825336035,501.72436785697937,0,500,81.3,43.9,4acab_00003,"3__gin__hid__choice=3,_gin__lr__loguniform=0.060259,_gin__pow__uniform=1.6884",,
49900,341,1.0,4.591562199895982e-11,4.591562199895982e-11,0,-1,,,,0.8003957271575928,,False,,,500,80114c90e66c469cb27ab797bc0aa756,2021-01-20_06-12-36,1611123156,508.7404193878174,78597,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_06_04_01,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,3,0.01421582879358383,3.963353319809945,508.7404193878174,0,500,29.450000000000003,18.0,4b0b4_00000,"0__gin__hid__choice=3,_gin__lr__loguniform=0.014216,_gin__pow__uniform=3.9634",,
49900,341,1.0,0.032258063554763794,0.032258063554763794,0,-1,,,,0.5953903198242188,,False,,,500,947d1d4fb08f48b5a4ae21f26c86b8ef,2021-01-20_06-11-12,1611123072,424.54011058807373,78598,793d67778520,172.28.0.2,progressbar_search_stop_after_completes,/root/causality-disentanglement-rl/results/progressbar_search_stop_after_completes/2021_01_20_06_04_01,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/progressbar_search.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/stop_after_completes.gin']",True,4,0.03102424862836011,1.7847817800729082,424.54011058807373,0,500,78.2,20.7,4b0b4_00001,"1__gin__hid__choice=4,_gin__lr__loguniform=0.031024,_gin__pow__uniform=1.7848",,
